ID,Product,Category,Subcategory,Price,Date
387911,Budín De Vainilla (mc).,repostería,,1099,2024-04-16
274665,Muffin Vainilla,repostería,,1099,2024-04-16
273947,Carrot Cake,repostería,,8699,2024-04-16
22747,Bizcochuelo (p),repostería,,3999,2024-04-16
241590,Budines Tipo Europeo,repostería,,3699,2024-04-16
274579,Galletas Malteadas Azucaradas,repostería,,2299,2024-04-16
274638,Donut Bañada,repostería,,749,2024-04-16
9419,Pasta Frola De Batata 1u,repostería,,4499,2024-04-16
274661,Muffin Chocolate,repostería,,1099,2024-04-16
24027,Pan Bavaria X 500 Gr,panadería,panificados,6999,2024-04-16
274574,Galletas Malteadas Oliva Y Parmesano,panadería,panificados,2299,2024-04-16
30082,Baguette Artesanal 1u,panadería,panificados,569,2024-04-16
274039,Pan Estrella,panadería,panificados,4899,2024-04-16
274571,Mini-bizcochos Lino & Chia,panadería,panificados,2299,2024-04-16
274578,Galletas Malteadas Lino Y Chia,panadería,panificados,2299,2024-04-16
392354,Entrerianos Oliva&parmesano,panadería,panificados,2299,2024-04-16
272309,Pan Para Chips,panadería,panificados,1199,2024-04-16
392352,Lonjitas Quesos,panadería,panificados,1699,2024-04-16
274036,Mini Ciriola Toscana,panadería,panificados,2399,2024-04-16
19881,Ciriola P Redonda Integral Sapore,panadería,panificados,1999,2024-04-16
392488,Media Barra Rustica Org,panadería,panificados,1499,2024-04-16
274567,Galletas Malteadas Originales,panadería,panificados,2299,2024-04-16
274035,Ciriola Zepellin Cebolla Y Queso,panadería,panificados,6499,2024-04-16
392498,Pain Campagne Org,panadería,panificados,2999,2024-04-16
392351,Lonjitas Clasicas,panadería,panificados,1699,2024-04-16
392363,Lonjitas Jamon,panadería,panificados,1699,2024-04-16
19895,Rechessa Clásica,panadería,panificados,4999,2024-04-16
392513,Barra Rustica Org,panadería,panificados,3499,2024-04-16
392361,Entrerianos Original,panadería,panificados,2299,2024-04-16
274670,Muffin Marmolado,repostería,,1099,2024-04-16
8023,Tortas Elaboración Propia,repostería,,10999,2024-04-16
19185,Bizcochuelo (p) Chocolate Rectangular 3 Capas Bsa 750 Gr.,repostería,,5999,2024-04-16
